"Product only available on the website.",""
"Product succesfully added to cart",""
"Product was not specified.",""
"Product(s) currently out of stock.",""
"Products","Προϊόντα"
"Pull Down To Update..",""
"Purchase Order Number","Αριθμός Εντολής Αγοράς"
"Push Notification",""
"Push Notifications allow you to send messages directly to the people who have installed your app on their device. Send messages to your full audience even when your app is closed. Push Notifications are one of the best ways to keep your app active by delivering valuable content directly to your customers. Learn more about Push Notifications - <a href=""%1$s"" target=""_blank"">%1$s</a>",""
"Push Title",""
"Push message",""
"Push title",""
"Qty","Ποσ."
"Qty:","Ποσ:"
"Quantity","Ποσότητα"
"Quantity:",""
"Queue Date",""
"Queue Message",""
"Queue does not exist.",""
"Queue is allowed only for applications with enabled Push Notification.",""
"Quote instance is required.",""
"Quote item is not found.","Η Εκτίμηση-Προσφορά του είδους δεν βρίσκεται."
"Range param doesn\'t recognized",""
"Ratings and Reviews",""
"Read the Terms and Conditions",""
"Recent Activity",""
"Recipient Information",""
"Recommended size %spx x %spx.",""
"Recommended size: %spx x %spx at %s dpi.",""
"Recommended size 1024px x 344px. Note: Image size affects the performance of your app.",""
"Recommended size 1024px x 704px. Note: Image size affects the performance of your app.",""
"Recommended size 320px x 230px. Note: Image size affects the performance of your app. Keep your image size below 50 KB for optimal performance.",""
"Recommended size 320px x 258px. Note: Image size affects the performance of your app. Keep your image size below 50 KB for optimal performance.",""
"Recommended size 320px x 367px. Note: Image size affects the performance of your app. Keep your image size below 75 KB for optimal performance.",""
"Recommended size 35px x 35px.",""
"Recommended size 768px x 294px. Note: Image size affects the performance of your app.",""
"Recommended size 768px x 960px. Note: Image size affects the performance of your app.",""
"Recommended size: %spx x %spx.",""
"Recover",""
"Redeem",""
"Redeeming Gift Card %@",""
"Redemption functionality is disabled.",""
"Refunded","Επιστροφή"
"Regions",""
"Register","Εγγραφή"
"Registering cart ...",""
"Registering user ...",""
"Regular","Κανονικό(ή)"
"Regular and confirmation passwords must be equal",""
"Related Product Background Color",""
"Release To Update...",""
"Relevance","Σχετικότητα"
"Remaining downloads",""
"Remove","Αφαίρεση"
"Remove Address...",""
"Removing %@...",""
"Removing Coupon...",""
"Removing Gift Card...",""
"Removing Product from WishList...",""
"Removing Store Credit...",""
"Request internal error.",""
"Request param %s is missed",""
"Required size: %spx x %spx.",""
"Reset theme to default",""
"Resubmission Key",""
"Resubmit App",""
"Resubmit App failure. %s",""
"Results","Αποτελέσματα"
"Revenue","Εισόδημα"
"Revert",""
"Revert Discount",""
"Review","Αξιολόγηση"
"Rich Push allows you to create and send engaging experiences by adding HTML and other rich media components to your push notifications. Moving beyond alerts and badge updates, Rich Push takes users into the app while displaying content in a customizable WebKit view. Create branded messages that engage your users with new content and information, all without having to update your app. Learn more about Rich Push - <a href=""%1$s"" target=""_blank"">%1$s</a>",""
"SORT BY:",""
"Sample","Δείγμα"
"Samples",""
"Save","Αποθήκευση"
"Save As","Αποθήκευση Ως"
"Save Theme",""
"Save and Continue Edit","Αποθήκευση και Συνέχιση της Επεξεργασίας"
"Save and Submit App",""
"Save in address book","Αποθήκευση στο βιβλίο διευθύνσεων"
"Saving Address...",""
"Saving changes ...",""
"Saving shipping address ...",""
"Saving shipping methods ...",""
"Screen resolution is not supported",""
"Screens:",""
"Scroll Background Color",""
"Search","Αναζήτηση"
"Search Term","Όρος Αναζήτησης"
"Search Updated",""
"Searching for %@...",""
"Secondary Color",""
"Secondary Font Color",""
"See all",""
"Select %@",""
"Select All","Επιλογή Όλων"
"Select Chart",""
"Select Links",""
"Select Options",""
"Select Payment Method",""
"Select Range","Επιλογή διαστήματος"
"Select a",""
"Select a Billing Address",""
"Select a Shipping Address",""
"Select from Address Book",""
"Select shipping method",""
"Selected product is unavailable.",""
"Send",""
"Sender Information",""
"Sending e-mail failed...",""
"Set",""
"Settings","Ρυθμίσεις"
"Shake device to reset the filter",""
"Share",""
"Share on LinkedIn",""
"Share on Twitter","Κοινοποιήστε το στο Twitter"
"Ship method",""
"Shipped","Απεστάλη"
"Shipping","Αποστολή Παραγγελίας"
"Shipping Address","Διεύθυνση Αποστολής Παραγγελίας"
"Shipping Method","Μέθοδος Αποστολής"
"Shipping address",""
"Shipping address has been set.",""
"Shipping method",""
"Shipping method has been set.",""
"Shipping method is required",""
"Shipping method successfully updated",""
"Shipping to this address is not possible.",""
"Shop",""
"Shop All",""
"Shop Updated",""
"Shopping Cart","Καλάθι Αγορών"
"Shopping cart is empty.","Το καλάθι αγορών σας είναι άδειο."
"Show Password",""
"Sign In",""
"Signing In...",""
"Signing Out ...",""
"Sky Blue",""
"Social Networking",""
"Some emails were not sent.","Κάποια emails δεν στάλθηκαν."
"Sorry, no payment options are available for this order at this time.",""
"Sorry, no quotes are available for this order at this time.","Συγνώμη, δεν υπάρχουν παραθέσεις για αυτή τη παραγγελία αυτή τη στιγμή."
"Sorry, there are no items in this category.",""
"Special",""
"Special Excl. Tax",""
"Special Incl. Tax",""
"Specific Countries","Συγκεκριμένες Χώρες"
"Specified address does not exist.",""
"Specified invalid app code.",""
"Specified invalid data.",""
"Specified item does not exist in wishlist.",""
"Standard Checkout",""
"Standard Checkout uses the checkout methods provided by Magento. Only inline payment methods are supported. (e.g PayPal Direct,  Authorize.Net, etc.)",""
"Start Date","Ημερομηνία Έναρξης"
"Start Date - Month",""
"Start Date - Year",""
"Starting At",""
"Starting At Excl. Tax",""
"Starting At Incl. Tax",""
"Starting at excl. tax",""
"Starting at incl. tax",""
"State/Province","Νομός/Δήμος"
"Status","Κατάσταση"
"Storage of offline cart on server failed. Please retry later",""
"Store Credit Info Updated",""
"Store Credit payment is not being used in your shopping cart.",""
"Store View","Όψη Καταστήματος"
"Store credit",""
"Store logo that is displayed on copyright page of app.",""
"Store logo that is displayed on copyright page of app. Preferred size: 100px x 100px.",""
"Store logo that is displayed on copyright page of app. Preferred size: 200px x 200px.",""
"Store switcher hasn\'t been defined",""
"Street Address","Διεύθυνση"
"Street Address 2",""
"Subject:",""
"Submission",""
"Submission Fields",""
"Submission History",""
"Submit App",""
"Submit App ""%s""",""
"Submit App failure. %s",""
"Submit App failure. Invalid activation key provided",""
"Submit Review","Υποβολή Αξιολόγησης"
"Submitted",""
"Submitting Review...",""
"Subtotal","Μερικό Σύνολο"
"Subtotal (Excl. Tax)","Μερικό Σύνολο (Μη Συμπ. Φόρου)"
"Subtotal (Incl. Tax)","Μερικό Σύνολο (Συμπ. Φόρου)"
"Subtotal Excl. Tax",""
"Subtotal Incl. Tax",""
"Subtotal excluding tax",""
"Subtotal incl. tax:",""
"Subtotal including tax",""
"Subtotal:","Μερικό Σύνολο:"
"Success",""
"Successfully posted to Facebook",""
"Successfully posted to Linkedin",""
"Suffix",""
"Summary of Your Review","Περίληψη της Αξιολόγησης σας"
"Swipe a product to reveal more options",""
"T-Shirts",""
"Tabs",""
"Tax","Φόροι"
"Telephone","Τηλέφωνο"
"Tell a Friend",""
"Tell a Friend is disabled.",""
"Tell a Friend link has been sent.",""
"Template","Πρότυπο(Template)"
"Template Content","Περιεχόμενο Προτύπου(Template)"
"Template Name","Όνομα Προτύπου"
"Template does not exist.",""
"Template for new AirMail Message does not exist.",""
"Template has been deleted.",""
"Terms And Conditions",""
"Text length does not satisfy specified max text range.",""
"Text length does not satisfy specified min text range.",""
"Thank you for registering!",""
"Thank you for your purchase! ",""
"The %s field should be filled.",""
"The Mailbox title will be shown in the More Info tab. To understand more about the title, please <a target=""_blank"" href=""http://www.magentocommerce.com/img/product/mobile/helpers/mail_box_title.png"">click here</a>",""
"The application is currently inactive.\nPlease try again later.",""
"The cart is empty","Το καλάθι είναι άδειο "
"The custom amount value should be higher than 0.",""
"The custom amount value should not be higher than %s.",""
"The custom amount value should not be lower than %s.",""
"The following email(s) are either mistyped or have incorrect format. Check them and try again:\n",""
"The icon that appears in the Android Market.",""
"The icon that appears in the Android Market. Recommended size: 512px x 512px. Maximum size: 1024 KB.",""
"The length of the text in the %s field is too big. Please shorten the text.",""
"The max length of the field ""%@"" is %d!",""
"The minimum password length is 6",""
"The server responded with invalid data.",""
"The shortening service returned status code %d indicating a client side error.",""
"The shortening service returned status code %d indicating a server side error.",""
"The store credit payment has been removed from shopping cart.",""
"The value is too big!",""
"The value should not be greater than %.2f!",""
"The value should not be less than %.2f!",""
"Theme configurations are successfully reset.",""
"Theme has been created.",""
"Theme has been delete.",""
"Theme label can\'t be empty",""
"Theme label:",""
"Theme name is not set.",""
"There are files that were selected but not uploaded yet. After switching to another tab your selections may be lost. Do you wish to continue ?",""
"There are no items here",""
"There are no items in your cart",""
"There is an error in loading an app\'s configuration",""
"There is an error in retrieving the data. Please try again later",""
"There is no addresses for this contact",""
"There is no store credit history!",""
"There were some problems with the data.","Υπήρχαν κάποια προβλήματα με τα δεδομένα."
"This email address was not found in our records.",""
"This functionality disabled in offline mode",""
"This is a required field.","Αυτό το πεδίο είναι υποχρεωτικό."
"This product has no images.",""
"Title","Τίτλος"
"Title bar",""
"To","Σε"
"To Excl. Tax",""
"To Incl. Tax",""
"To activate PayPal MEP payment method activate Express checkout first. ",""
"To excl. tax",""
"To incl. tax",""
"To preview the newly uploaded images, please save your application first.",""
"To:","Στο:"
"Token has not been set.",""
"Too many recipients have been set.  Max amount of recipients is:",""
"Top Search Terms",""
"Total","Σύνολο"
"Total Order Amount","Συνολικό Ποσό Παραγγελίας"
"Total incl. Tax: %1$s","Συνολικός Συμπ. Φόρος: %1$s"
"Total incl. tax","Το Γενικό Σύνολο συμπ. φόρο"
"Totals",""
"Touch and hold a product to delete from shopping cart",""
"Touch and hold a product to reveal more options",""
"Try Again",""
"Twitter",""
"Twitter API",""
"Twitter API Key",""
"Twitter Authorization",""
"Twitter Autorization",""
"Twitter Secret Key",""
"Twitter post failed...",""
"Type","Τύπος"
"Type and data is required",""
"URL","URL"
"Unable to cancel Mobile Express Checkout.",""
"Unable to cancel queue.",""
"Unable to collect cart totals.",""
"Unable to delete queue.",""
"Unable to find an app to delete.",""
"Unable to find template to delete.",""
"Unable to get shipping methods list.",""
"Unable to initialize MEP Checkout.",""
"Unable to initialize PayPal Mobile Express Checkout.",""
"Unable to initialize express checkout review.",""
"Unable to initialize express checkout shipping method list.",""
"Unable to initialize return action.",""
"Unable to load addresses.",""
"Unable to load application form.",""
"Unable to load banners.",""
"Unable to load billing address form.",""
"Unable to load billing address.",""
"Unable to load categories.",""
"Unable to load checkout.",""
"Unable to load localization.",""
"Unable to load order list.",""
"Unable to load order review.",""
"Unable to load product gallery.",""
"Unable to load product info.",""
"Unable to load product options.",""
"Unable to load product review.",""
"Unable to load product reviews.",""
"Unable to load review form.",""
"Unable to load search.",""
"Unable to load shipping address form.",""
"Unable to place the order.","Αδύνατον να κάνετε παραγγελία."
"Unable to post the review.","Δεν είναι δυνατόν να δημοσιεύσετε την αξιολόγηση."
"Unable to process preview.",""
"Unable to render a gift card account.",""
"Unable to render an order.",""
"Unable to render downloadable products.",""
"Unable to render the store credits.",""
"Unable to save app.",""
"Unable to save message.",""
"Unable to save shipping address.",""
"Unable to save shipping method.",""
"Unable to save template.",""
"Unable to start MEP Checkout.",""
"Unable to start Mobile Express Checkout.",""
"Unable to update shipping method.","Αδύνατη η ανανέωση μεθόδου αποστολής."
"Undefined",""
"Unit Price","Τιμή Μονάδος"
"Unit Price:",""
"Unknown Error",""
"Unknown Error.",""
"Unknown Payment Bridge Error",""
"Unknown error ocured. Please retry later",""
"Unsupported character in path: ""%s""",""
"Unsupported value type received",""
"Update Comment Error",""
"Update Preview",""
"Updating ...",""
"Updating Cart...",""
"Upon receiving these credentials, please fill in the corresponding fields.",""
"Urban Airship Push Notification",""
"Use Billing Address","Χρήση της διεύθυνσης χρέωσης"
"Use Store Credit (%s available)",""
"Use as my default billing address","Χρήση ως προεπιλεγμένη διεύθυνση χρέωσης"
"Use as my default shipping address","Χρήση ως προεπιλεγμένη διεύθυνση αποστολής"
"Use billing address for shipping",""
"User Name:","Όνομα Χρήστη:"
"User session is expired",""
"Version",""
"View Cart",""
"View Details","Εμφάνιση Λεπτομερειών"
"View Gallery",""
"View Wishlist",""
"Warning: All related AirMail messages will be deleted!",""
"Website is offline",""
"Website is offline.",""
"WishList Updated",""
"Wishlist has been cleared.",""
"Wishlist has been updated.",""
"Wishlist has been updated. But there are accrued some errors while updating some items.",""
"Wishlist is empty.",""
"Write a Review",""
"Write a review",""
"Wrong Ipad background image orientation has been specified: ""%s"".",""
"Wrong PayPal Mobile Express Checkout Token specified.",""
"Wrong device type.",""
"Wrong email format",""
"Wrong or expired Gift Card Code.",""
"Wrong theme format.",""
"YYYY","ΥΥΥΥ"
"Year","Έτος"
"Yes","Ναι"
"You are already logged in.",""
"You are not logged in",""
"You can watch statistics here.",""
"You canceled your order. Touch ""Pay with PayPal"" to try again.",""
"You have entered an incorrect decimal value in the custom amount field. Provide a valid value.",""
"You have placed no orders.","Δεν έχετε κάνει καμία παραγγελία"
"You have uncommitted actions. Commit?",""
"You may also like",""
"You must login first",""
"You must read and agree to the Terms and Conditions before placing your order.",""
"You need to enable PayPal Express Checkout first from the Payment configuration before enabling PayPal MECL.",""
"You will receive an order confirmation email with details of your order and a link to track its progress.","Θα λάβετε ένα email για επιβεβαίωση της παραγγελίας σας με λεπτομέρειες τής και με έναν σύνδεσμο για να παρακολουθείτε τη πρόοδό της."
"Your current balance is:",""
"Your order # is: %s. ",""
"Your order cannot be completed at this time as there is no payment methods available for it.","Η παραγγελία σας δεν μπορεί να ολοκληρωθεί αυτή τη στιγμή, καθώς δεν υπάρχουν μέθοδοι πληρωμής διαθέσιμες γι 'αυτό."
"Your order failed. Touch ""Pay with PayPal"" to try again.",""
"Your review has been accepted for moderation.","Η Αξιολόγησή σας έγινε δεκτή για έλεγχο από τον διαχειριστή."
"Your tweet has been sent. Thanks for sharing this product on Twitter",""
"Zip/Postal Code","Τ. Κ."
"\'%s\' exceeds the allowed file size: %d (bytes)",""
"\'%s\' height exceeds allowed value of %d px",""
"\'%s\' is not a valid file extension. Allowed extensions: %s",""
"\'%s\' width exceeds allowed value of %d px",""
"<a href=""%s"" target=""_blank"">Login</a> to Urabn Airship.",""
"and","και"
"as Guest",""
"each","έκαστο"
"field is required",""
"iPad",""
"iPhone",""
"image_id is required",""
"not set",""
"required",""
"save","αποθήκευση"
"ver. %s",""
