"Nominal item can be purchased standalone only. To proceed please remove other items from the quote.","Ονομαστικά Είδη μπορούν να αγοραστούν μόνο αυτόνομα. Για να συνεχίσετε παρακαλώ αφαιρέστε τα υπόλοιπα είδη από την προσφορά."
"Nominal order registered.","Εγγράφηκε η Ονομαστική παραγγελία. "
"Not Capture","Χωρίς Σύλληψη"
"Not Initialized","Δεν Αρχικοποιήθηκε"
"Not Notified","Δεν Ειδοποιήθηκε"
"Not enough valid data to save the parent transaction ID.","Δεν υπάρχουν αρκετά έγκυρα δεδομένα για να αποθηκευτεί το αναγνωριστικό ID της μητρικής συναλλαγής."
"Notification Not Applicable","Η Ειδοποίηση δεν είναι Εφαρμόσιμη"
"Notified","Ειδοποιημένος-η-ο"
"Notify Customer by Email","Ειδοποίηση Πελάτη με Email"
"Number","Αριθμός"
"Number of Invoiced Orders","Αριθμός Τιμολογημένων Παραγγελιών"
"Number of Orders","Αριθμός Παραγγελιών"
"Number of Refunded Orders","Αριθμός Επιστρεφόμενων Παρραγγελιών"
"OK","Εντάξει"
"Offline Refunded","Εκτός Σύνδεσης-Offline Επιστροφή"
"On Hold","Σε Αναμονή"
"Online Refunded","Σε Σύνδεση- Online Επιστροφή"
"Order","Παραγγελία"
"Order #","Παραγγελία #"
"Order # ","Παραγγελία # "
"Order # %s","Παραγγελία # %s"
"Order # %s %s | %s","Παραγγελία # %s %s | %s"
"Order #%s","Παραγγελία #%s"
"Order #%s - %s","Παραγγελία #%s - %s"
"Order API","Παραγγελία API"
"Order Address Information","Πληροφορίες Διεύθυνσης Παραγγελίας"
"Order Comment","Σχόλιο Παραγγελίας"
"Order Comment Email Sender","Αποστολέας Email Σχολίου Παραγγελίας"
"Order Comment Email Template","Πρότυπο Email Σχολίου Παραγγελίας"
"Order Comment Email Template for Guest","Πρότυπο Email Σχολίου Παραγγελίας για Επισκέπτη"
"Order Comments","Σχόλια Παραγγελίας"
"Order Credit Memos","Πιστωτικά Υπομνήματα Παραγγελίας"
"Order Currency:","Νόμισμα Παραγγελίας:"
"Order Date","Ημ/νια Παραγγελίας"
"Order Date (%s)","Ημ/νία Παραγγελίας (%s)"
"Order Date: ","Ημ/νια Παραγγελίας: "
"Order Date: %s","Ημ/νια Παραγγελίας: %s"
"Order Details","Λεπτομέρειες Παραγγελίας"
"Order Grand Total","Τελικό Σύνολο Παραγγελίας"
"Order History","Ιστορικό Παραγγελίας"
"Order History Info","Πληροφορίες Ιστορικού Παραγγελίας"
"Order ID","Αριθμός ID Παραγγελίας"
"Order Information","Πληροφορίες Παραγγελίας"
"Order Invoices","Τιμολόγια Παραγγελίας"
"Order Shipments","Αποστολές Παραγγελίας"
"Order State","Καθεστώς Παραγγελίας"
"Order Status","Κατάσταση Παραγγελίας"
"Order Status Information","Πληροφορίες Κατάστασης Παραγγελίας"
"Order Statuses","Καταστάσεις Παραγγελίας"
"Order Subtotal","Μερικό Σύνολο Παραγγελίας"
"Order Taxes Report Grouped by Tax Rates","Αναφορά Φόρων Παραγγελίασ ομαδοποιημένοι ανά Ποσοστό Φόρων"
"Order Total","Σύνολο Παραγγελίας"
"Order Totals","Σύνολα Παραγγελίας"
"Order Update","Ενημέρωση Παραγγελίας"
"Order Update for Guest","Ενημέρωση Παραγγελίας για Επισκέπτη"
"Order View","Εμφάνιση Παραγγελίας"
"Order credit memo","Πιστωτικό υπόμνημα παραγγελίας"
"Order does not allow to be canceled.","Δεν επιτρέπεται να ακυρωθεί η παραγγελία."
"Order invoice","Τιμολόγιο παραγγελίας"
"Order is suspended as its authorizing amount %s is suspected to be fraudulent.","Η παραγγελία αναστέλλεται καθώς το αρμόδιο ποσό της %s θεωρείται ύποπτο ότι είναι ψευδής."
"Order is suspended as its capture amount %s is suspected to be fraudulent.","Η παραγγελία αναστέλλεται καθώς το εγκρινόμενο ποσό της %s θεωρείται ύποπτο ότι είναι ψευδής."
"Order object is not specified.","Το αντικείμενο παραγγελίας δεν έχει καθοριστεί."
"Order saving error: %s","Σφάλμα αποθήκευσης παραγγελίας: %s"
"Order shipments","Αποστολές παραγγελίας"
"Order status does not exist.","Η κατάσταση παραγγελίας δεν υπάρχει."
"Order status with the same status code already exist.","Η κατάσταση παραγγελίας με τον ίδιο κωδικό κατάστασης υπάρχει ήδη."
"Order was placed using %s","Η Παραγγελία έγινε χρησιμοποιόντας %s"
"Ordered","Σε Παραγγελία"
"Ordered amount of %s.","Ποσό σε παραγγελία των %s."
"Ordering amount of %s is pending approval on gateway.","Το ποσό που παραγγέλθηκε των %s εκκρεμεί για έγκριση στη πύλη πληρωμής."
"Orders","Παραγγελίες"
"Orders and Returns","Παραγγελίες και Επιστροφές"
"Orders and Returns Search Form","Φόρμα Αναζήτησης Παραγγελιών και Επιστροφών"
"Original Price","Αρχική Τιμή"
"Original order item that recurring payment profile correspondss to.","Αρχικό είδος παραγγελίας που επαναλαμβάνει προφίλ πληρωμής αντιστοιχεί σε %s."
"PDF Credit Memos","PDF Πιστωτικών Υπομνημάτων"
"PDF Invoices","PDF Τιμολογίων"
"PDF Packingslips","PDF Δελτίων Αποστολής"
"PDF Print-outs","Εκτυπώσεις PDF"
"PDF object is not specified.","Το είδος του PDF δεν είναι καθορισμένο."
"PDF page object is not specified.","Το είδος σελίδας του PDF δεν είναι καθορισμένο."
"PDF total model should extend Mage_Sales_Model_Order_Pdf_Total_Default","Το συνολικό μοντέλο PDF θα πρέπει να επεκταθεί Mage_Sales_Model_Order_Pdf_Total_Default"
"Package","Συσκευασία "
"Package types are disregarded for USPS domestic shipments.","Οι τύποι συσκευασίας αγνοούνται από τις εγχώριες μεταφορές ΕΛΤΑ "
"Packages","Πακέτα"
"Packingslip # ","Δελτίο Αποστολής # "
"Paid","Έχει Πληρωθεί"
"Paid Amount","Ποσό Πληρωμής"
"Parent Transaction ID","Κωδικός ID Μητρικής Συναλλαγής "
"Parent transaction ID must have a transaction ID.","Ο Κωδικός ID μητρικής συναλλαγής πρέπει να έχει τον ID συναλλαγής."
"Partial","Μερικό"
"Payment Failed","Αποτυχία Πληρωμής"
"Payment Information","Πληροφορίες Πληρωμής"
"Payment Method","Μέθοδος Πληρωμής"
"Payment Method Name","Όνομα Μεθόδου Πληρωμής"
"Payment Method:","Μέθοδος Πληρωμής:"
"Payment Review","Αξιολόγηση Πληρωμής"
"Payment disallow storing objects.","Η Πληρωμή απορρίπτει την αποθήκευση αντικειμένων."
"Payment transactions disallow storing objects.","Οι πράξεις πληρωμής απορρίπτουν την αποθήκευση αντικειμένων."
"Payment type","Τύπος πληρωμής"
"Payment update has been made.","Η ενημέρωση πληρωμής έχει γίνει."
"Pending","Εκκρεμεί"
"Pending Payment","Αναμονή Πληρωμής"
"Period","Περίοδος"
"Place Order Using Billing Agreements","Κάντε Παραγγελία Χρησιμοποιώντας Συμφωνίες Χρέωσης"
"Placed from IP","Έγινε από IP"
"Please Select Products to Add","Παρακαλούμε επιλέξτε προϊόντα να Προσθέσετε"
"Please Select a Customer"," Παρακαλούμε Επιλέξτε Πελάτη"
"Please Select a Store","Παρακαλούμε επιλέξτε Κατάστημα"
"Please check billing address information. %s","Παρακαλούμε ελέγξτε τις πληροφορίες τις διεύθυνσης αποστολής. %s"
"Please check shipping address information. %s","Παρακαλούμε ελέγξτε τις πληροφορίες της διεύθυνσης αποστολής. %s"
"Please define PDF object before using.","Παρακαλούμε ορίστε αντικείμενο PDF πριν το χρησιμοποιήσετε. "
"Please enter positive number in this field.","Παρακαλούμε εισάγετε ένα θετικό αριθμό στο πεδίο αυτό."
"Please select a valid payment method.","Παρακαλούμε, επιλέξτε μία έγκυρη μέθοδο πληρωμής."
"Please specify a shipping method.","Παρακαλούμε, καθορίστε μία μέθοδο αποστολής."
"Please specify a valid grid column alias name that exists in grid table.","Παρακαλούμε καθορίστε έγκυρο πλέγμα στήλης ώστε να υπάρχει το ψευδώνυμο στον πίνακα εκκίνησης."
"Price","Τιμή"
"Print","Εκτύπωση"
"Print All","Εκτύπωση Όλων"
"Print All Invoices","Εκτύπωση Όλων των Τιμολογίων"
"Print All Refunds","Εκτύπωση Όλων των Επιστροφών"
"Print All Shipments","Εκτύπωση Όλων των Αποστολών"
"Print Credit Memos","Εκτύπωση Πιστωτικών Υπομνημάτων"
"Print Invoice","Εκτύπωση Τιμολογίου"
"Print Invoices","Εκτύπωση Τιμολογίων"
"Print Order","Εκτύπωση Παραγγελίας"
"Print Order # %s","Εκτύπωση Παραγγελίας # %s"
"Print Packingslips","Εκτύπωση Δελτίων Αποστολής"
"Print Refund","Εκτύπωση Επιστροφής Χρημάτων"
"Print Shipment","Εκτύπωση Αποστολής"
"Print Shipping Label","Εκτύπωση Ετικέτας Αποστολής"
"Print Shipping Labels","Εκτύπωση Ετικετών Αποστολής"
"Processing","Γίνεται επεξεργασία"
"Product","Προϊόν"
"Product Name","Όνομα Προϊόντος"
"Products","Προϊόντα"
"Products Bestsellers Report","Αναφορά Προϊόντων με τις Μεγαλύτερες Πωλήσεις"
"Products in Comparison List","Προϊόντα στην Λίστα Σύγκρισης"
"Products should be added to package(s)","Τα Προϊόντα θα πρέπει να προστεθούν στο πακέτο(α) "
"Profile #%s","Προφίλ #%s"
"Profile Information","Πληροφορίες του Προφίλ"
"Profile State","Καθεστώς Προφίλ"
"Profit","Κέρδος"
"Promotion Coupons Usage Report","Αναφορά Χρήσης Προωθητικών Κουπονιών"
"Proper payment object must be set.","Η κατάλληλη πληρωμή αντικειμένου πρέπει να ρυθμιστεί."
"Purchase Order Number:","Αριθμός Εντολής Αγοράς:"
"Purchased From","Αγοράστηκε Από"
"Purchased From (Store)","Αγοράστηκε Από (Κατάστημα)"
"Purchased Item","Αγορασμένο Είδος"
"Purchased On","Αγοράστηκε Την"
"Qty","Ποσ."
"Qty Invoiced","Ποσ. που Τιμολογήθηκε"
"Qty Ordered","Ποσ. που παραγγέλθηκε"
"Qty Shipped","Ποσ. που Απεστάλη"
"Qty To Add","Ποσ. για να προστεθεί"
"Qty to Add","Ποσ. για να προστεθεί"
"Qty to Invoice","Ποσ. για να Τιμολογηθεί"
"Qty to Refund","Ποσ. για Επιστροφή"
"Qty to Ship","Ποσ. για Αποστολή"
"Quantity Ordered","Ποσότητα Παραγγελθέντων"
"Quote item id is not received.","Ο κωδικός-id προσφοράς είδους δεν παραλήφθηκε."
"Quote item is not loaded.","Η προσφορά είδους δεν φορτώθηκε."
"Rate","Ποσοστό"
"Recent Orders","Προσφατες Παραγγελιες"
"Recently Compared Products","Προϊοντα που Συγκριθηκαν Προσφατα"
"Recently Viewed","Έχουν Προβληθεί Πρόσφατα"
"Recently Viewed Products","Προϊοντα που ειδατε Προσφατα"
"Recurring Profile # %s","Επαναλαμβανόμενο Προφίλ # %s"
"Recurring Profile Initial Fee","αναλαμβανόμενο Προφίλ Αρχικής Αμοιβής"
"Recurring Profiles","Επαναλαμβανόμενα Προφίλ"
"Recurring Profiles (beta)","Επαναλαμβανόμενα Προφίλ (beta)"
"Reference ID","ID Αναφοράς"
"Reference ID:","ID Αναφοράς:"
"Refresh","Ανανέωση"
"Refund","Επιστροφή Χρημάτων"
"Refund #","Επιστροφή Χρημάτων #"
"Refund #%s","Επιστροφή Χρημάτων #%s"
"Refund Amount","Ποσό Επιστροφής"
"Refund Offline","Επιστροφή Χρημάτων Offline"
"Refund Shipping","Επιστροφή Αποστολής"
"Refund Shipping (Excl. Tax)","Επιστροφή Αποστολής (Μη Συμπ. Φόρου)"
"Refund Shipping (Incl. Tax)","Επιστροφή Αποστολής (Συμπ. Φόρου)"
"Refund Totals","Γενικό Σύνολο Επιστροφής"
"Refunded","Επιστροφή"
"Refunded amount of %s offline.","Επιστρεφόμενο ποσό των %s εκτός σύνδεσης-offline."
"Refunded amount of %s online.","Επιστρεφόμενο ποσό των %s σε σύνδεση-online."
"Refunds","Επιστροφές Χρημάτων"
"Registered a Void notification.","Εγγεγραμμένη Κοινοποίηση Αποφυγής."
"Registered notification about approved payment.","Εγγεγραμμένη κοινοποίηση σχετικά με εγκεκριμένη πληρωμή."
"Registered notification about captured amount of %s.","Εγγεγραμμένη κοινοποίηση σχετικά με καταγεγραμμένο ποσό των %s."
"Registered notification about denied payment.","Εγγεγραμμένη κοινοποίηση σχετικά με απορριφθείσα πληρωμή."
"Registered notification about refunded amount of %s.","Εγγεγραμμένη κοινοποίηση σχετικά με επιστρεφόμενο ποσό των %s."
"Registered update about approved payment.","Εγγεγραμμένη ενημέρωση σχετικά με εγκεκριμένη πληρωμή."
"Registered update about denied payment.","Εγγεγραμμένη ενημέρωση σχετικά με απορριφθείσα πληρωμή."
"Regular Payment","Κανονική Πληρωμή"
"Related Orders","Σχετικές Παραγγελίες"
"Remove","Αφαίρεση"
"Remove Coupon Code","Αφαίρεση Κωδικού Κουπονιού"
"Remove tracking number","Αφαίρεση αριθμού παρακολούθησης"
"Reorder","Επαναπαραγγελία"
"Retrieve credit memo info","Ανάκτηση πληροφορίας πιστωτικού υπομνήματος"
"Retrieve credit memo information","Ανάκτηση πληροφοριών πιστωτικού υπομνήματος"
"Retrieve credit memo list","Ανάκτηση λίστας πιστωτικού υπομνήματος"
"Retrieve invoice info","Ανάκτηση πληροφορίας τιμολογίου"
"Retrieve invoice information","Ανάκτηση πληροφοριών τιμολογίου"
"Retrieve list of credit memos by filters","Ανάκτηση λίστας πιστωτικών υπομνημάτων με φίλτρα"
"Retrieve list of invoices by filters","Ανάκτηση λίστας τιμολογίων με φίλτρα"
"Retrieve list of orders by filters","Ανάκτηση λίστας παραγγελιών με φίλτρα"
"Retrieve list of shipments by filters","Ανάκτηση λίστας αποστολών με φίλτρα"
"Retrieve order information","Ανάκτηση πληροφοριών παραγγελίας"
"Retrieve orders info","Ανάκτηση πληροφορίας παραγγελιών"
"Retrieve shipment info","Ανάκτηση πληροφορίας αποστολής"
"Retrieve shipment information","Ανάκτηση πληροφοριών αποστολής"
"Return to Stock","Επιστροφή στο Απόθεμα"
"Returned","Έχει Επιστραφεί"
"Returns","Επιστροφές "
"Revenue","Εισόδημα"
"Row Subtotal","Μερικό Σύνολο Γραμμής"
"Row Total","Σύνολο Γραμμής"
"SKU","SKU"
"Sales","Πωλήσεις"
"Sales Discount","Έκπτωση Πωλήσεων"
"Sales Emails","Emails Πωλήσεων"
"Sales Emails Section","Τμήμα Emails Πωλήσεων"
"Sales Invoice Print View","Προεπισκόπιση Εκτύπωσης Τιμολογίου Πωλήσεων"
"Sales Items","Είδη Πωλήσεων"
"Sales Order Print View","Προεπισκόπιση Εκτύπωσης Παραγγελίας Πωλήσεων"
"Sales Section","Τμήμα Πωλήσεων"
"Sales Shipment Print View","Προεπισκόπιση Εκτύπωσης Αποστολής Πωλήσεων"
"Sales Shipping","Αποστολή Πωλήσεων"
"Sales Tax","Φόρος Πωλήσεων"
"Sales Total","Σύνολο Πωλήσεων"
"Same As Billing Address","Ίδια με τη Διεύθυνση Χρέωσης"
"Save Order Address","Αποθήκευση Διεύθυνσης Παραγγελίας"
"Save Status","Αποθήκευση Κατάστασης"
"Save Status Assignment","Αποθήκευση Κατάστασης Εκχώρησης"
"Save in address book","Αποθήκευση στο βιβλίο διευθύνσεων"
"Schedule","Πρόγραμμα"
"Select","Επιλογή"
"Select All","Επιλογή Όλων"
"Select from existing customer addresses:","Επιλογή από ήδη υπάρχουσα διεύθυνση πελάτη:"
"Selected option(s) or their combination is not currently available.","Οι ενεργοποιημένες επιλογές(ή) ή ο συνδυασμός τους δεν είναι προσωρινά διαθέσιμες."
"Send Credit Memo Comment Email Copy To","Αποστολή Email Αντιγράφου Σχολίου Πιστωτικού Υπομνήματος Στο/η"
"Send Credit Memo Comments Email Copy Method","Μέθοδος Αποστολής Email Αντιγράφου Σχολίων Πιστωτικού Υπομνήματος "
"Send Credit Memo Email Copy Method","Μέθοδος Αποστολής Email Αντιγράφου Πιστωτικού Υπομνήματος "
"Send Credit Memo Email Copy To","Αποστολή Email Αντιγράφου Πιστωτικού Υπομνήματος Στο/η"
"Send Email","Αποστολή των Emails"
"Send Invoice Comment Email Copy To","Αποστολή Email Αντιγράφου Σχολίου Τιμολογίου Στο/η"
"Send Invoice Comments Email Copy Method","Μέθοδος Αποστολής Email Αντιγράφου Σχολίων Τιμολογίου"
"Send Invoice Email Copy Method","Μέθοδος Αποστολής Email Αντιγράφου Τιμολογίου"
"Send Invoice Email Copy To","Αποστολή Email Αντιγράφου Τιμολογίου Στο/η"
"Send Order Comment Email Copy To","Αποστολή Email Αντιγράφου Σχολίου Παραγγελίας Στο/η"
"Send Order Comments Email Copy Method","Μέθοδος Αποστολής Email Αντιγράφου Σχολίων Παραγγελίας"
"Send Order Email","Αποστολή Email Παραγγελίας"
"Send Order Email Copy Method","Μέθοδος Αποστολής Email Αντιγράφου Παραγγελίας"
"Send Order Email Copy To","Αποστολή Email Αντιγράφου Παραγγελίας Στο/η"
"Send Sales Emails","Αποστολή Emails Πωλήσεων"
"Send Shipment Comment Email Copy To","Αποστολή Email Αντιγράφου Σχολίου Αποστολής Στο/η"
"Send Shipment Comments Email Copy Method","Μέθοδος Αποστολής Email Αντιγράφου Σχολίων Αποστολής"
"Send Shipment Email Copy Method","Μέθοδος Αποστολής Email Αντιγράφου Αποστολής"
"Send Shipment Email Copy To","Αποστολή Email Αντιγράφου Αποστολής Στο/η"
"Send Tracking Information","Αποστολή Πληροφορίας Παρακολούθησης"
"Send shipment info","Αποστολή πληροφορίας αποστολής"
"Set order for existing transactions not allowed","Εφαρμογή παραγγελίας για υπάρχουσες συναλλαγές δεν επιτρέπεται"
"Ship","Αποστολή"
"Ship To","Αποστολή Σε"
"Ship to Name","Αποστολή στο Όνομα"
"Ship to:","Αποστολή Σε:"
"Shipment","Αποστολή Παραγγελίας"
"Shipment #","Αποστολή Παραγγελίας #"
"Shipment #%1$s | %3$s (%2$s)","Αποστολή #%1$s | %3$s (%2$s)"
"Shipment #%s","Αποστολή Παραγγελίας #%s"
"Shipment Comment Email Sender","Αποστολέας Email Σχολίου Αποστολής Παραγγελίας"
"Shipment Comment Email Template","Πρότυπο(Template) Email Σχολίου Αποστολής Παραγγελίας"
"Shipment Comment Email Template for Guest","Πρότυπο(Template) Email Σχολίου Αποστολής Παραγγελίας για Επισκέπτη"
"Shipment Comments","Σχόλια Αποστολής Παραγγελίας"
"Shipment Email Sender","Αποστολέας Email Αποστολής Παραγγελίας"
"Shipment Email Template","Πρότυπο(Template) Email Αποστολής Παραγγελίας"
"Shipment Email Template for Guest","Πρότυπο(Template) Email Αποστολής Παραγγελίας για Επισκέπτη"
"Shipment Update","Ενημέρωση Αποστολής"
"Shipment Update for Guest","Ενημέρωση Αποστολής για Επισκέπτη"
"Shipments","Αποστολές Παραγγελιών"
"Shipped","Απεστάλη"
"Shipped By","Απεστάλη Με"
"Shipping","Μεταφορικά"
"Shipping & Handling","Μεταφορικά & Φορτοεκφόρτωση"
"Shipping &amp; Handling","Μεταφορικά &amp; Φορτοεκφόρτωση"
"Shipping &amp; Handling Information","Πληροφορίες Μεταφορικών &amp; Μεταχείρισης"
"Shipping Address","Διεύθυνση Αποστολής"
"Shipping Amount","Ποσό Αποστολής"
"Shipping Information","Πληροφορίες Αποστολής"
"Shipping Method","Μέθοδος Αποστολής"
"Shipping Method:","Μέθοδος Αποστολής:"
"Shipping Refund","Επιστροφή Χρημάτων Αποστολής"
"Shipping and Tracking Information","Πληροφορίες Αποστολής και Παρακολούθησης"
"Shopping Cart","Καλάθι Αγορών"
"Show Packages","Εμφάνιση Πακέτων"
"Signature Confirmation","Επιβεβαίωση Υπογραφής"
"Signed Up From","Εγγράφηκε Από"
"Size","Μέγεθος"
"Sku","Sku"
"Sold to:","Πουλημένο σε:"
"Some item options or their combination are not currently available.","Μερικές επιλογές είδους ή οι συνδυασμοί τους δεν είναι προσωρινά διαθέσιμες."
"Some of the products below do not have all the required options.","Μερικά από τα παρακάτω προϊόντα δεν έχουν όλες τις απαιτούμενες επιλογές."
"Some of the selected options are not currently available.","Κάποιες από τις ενεργοποιημένες επιλογές δεν είναι προσωρινά διαθέσιμες."
"Sorry, no quotes are available for this order at this time.","Συγνώμη, δεν υπάρχουν παραθέσεις για αυτή τη παραγγελία αυτή τη στιγμή."
"Source object is not specified.","Η πηγή του αντικειμένου δεν έχει καθοριστεί."
"Specified profile does not exist.","Το καθορισμένο προφίλ δεν υπάρχει."
"State Code [State Title]","Κωδικός Νομού [Τίτλος Νομού]"
"State/Province","Νομός/Δήμος"
"Status","Κατάσταση"
"Status Code","Κωδικός Κατάστασης"
"Status Label","Ετικέτα Κατάστασης"
"Status:","Κατάσταση:"
"Store Credit","Πίστωση Καταστήματος"
"Store View Specific Labels","Ειδικές Επιγραφές στην Όψη Καταστήματος"
"Street Address","Διεύθυνση"
"Submit Comment","Υποβολή Σχολίου"
"Submit Credit Memo","Υποβολή Πιστωτικού Υπομνήματος"
"Submit Invoice","Υποβολή Τιμολογίου"
"Submit Invoice and Shipment","Υποβολή Τιμολογίου και Αποστολής"
"Submit Order","Υποβολή Παραγγελίας"
"Submit Shipment","Υποβολή Αποστολής Παραγγελίας"
"Subscribe to Newsletter","Εγγραφή στο Δελτίο Νέων"
"Subscribe to Order Status","Εγγραφή στη Κατάσταση Παραγγελίας"
"Subtotal","Μερικό Σύνολο"
"Subtotal after discount.","Μερικό Σύνολο μετά την έκπτωση."
"Subtotal:","Μερικό Σύνολο:"
"Suspected Fraud","Ύποπτη Νοθεία"
"Suspend","Διακοκή"
"Suspended","Διακόπτεται"
"Tax","Φόρος"
"Tax Amount","Ποσό Φόρου"
"Tax Percent","Ποσοστό Φόρου"
"Telephone","Τηλέφωνο"
"The Order State ""%s"" must not be set manually.","Το Καθεστώς Παραγγελίας ""%s"" δεν πρέπει να τεθεί χειροκίνητα."
"The address total model should be extended from Mage_Sales_Model_Quote_Address_Total_Abstract.","Το συνολικό μοντέλο διεύθυνσης πρέπει να επεκταθεί από Mage_Sales_Model_Quote_Address_Total_Abstract."
"The billing agreement ""%s"" has been canceled.","Η συμφωνία χρέωσης ""%s"" έχει ακυρωθεί."
"The billing agreement ""%s"" has been created.","Η συμφωνία χρέωσης ""%s"" έχει δημιουργηθεί."
"The coupon code has been accepted.","Ο κωδικός κουπονιού έχει γίνει δεκτός."
"The message has been sent.","Το μήνυμα έχει σταλεί."
"The message was sent.","Το μήνυμα εστάλη."
"The order address has been updated.","Η διεύθυνση παραγγελίας έχει ενημερωθεί."
"The order email has been sent.","Το email παραγγελίας έχει αποσταλεί."
"The order has been cancelled.","Η παραγγελία έχει ακυρωθεί."
"The order has been created.","Η παραγγελία δημιουργήθηκε. "
"The order has been put on hold.","Η παραγγελία έχει τεθεί σε αναμονή."
"The order has been released from holding status.","Η παραγγελία έχει ελευθερωθεί από την κατάσταση αναμονής."
"The order has not been cancelled.","Η παραγγελία δεν έχει ακυρωθεί."
"The order status has been assigned.","Η κατάσταση παραγγελίας έχει ανατεθεί."
"The order status has been saved.","Η κατάσταση παραγγελίας έχει αποθηκευτεί."
"The order status has been unassigned.","Η κατάσταση παραγγελίας δεν έχει ανατεθεί."
"The order was not put on hold.","Η παραγγελία δεν έχει τεθεί σε αναμονή."
"The order was not unheld.","Η παραγγελία δεν διατηρήθηκε."
"The order was placed using %s","Η Παραγγελία έγινε χρησιμοποιόντας %s"
"The order(s) cannot be canceled","Η παραγγελία(ες) είναι αδύνατο να ακυρωθούν"
"The payment has been accepted.","Η πληρωμή έχει γίνει δεκτή."
"The payment has been denied.","Η πληρωμή έχει απορριφθεί. "
"The payment has been voided.","Η πληρωμή έχει αποφευχθεί."
"The profile has been updated.","Το προφίλ έχει ενημερωθεί."
"The profile has no changes.","Το προφίλ δεν έχει καθόλου αλλαγές."
"The profile state has been updated.","Η κατάσταση του προφίλ έχει ενημερωθεί."
"The quantity you want to add exceeds the total shipped quantity for some of selected Product(s)","Η ποσότητα που επιθυμείτε να προσθέσετε υπερβαίνει τη συνολική ποσότητα αποστολής για μερικά από τα επιλεγμένα Προϊόντα(όν)."
"The requested Payment Method is not available.","Η αιτούμενη Μέθοδος Πληρωμής δεν είναι διαθέσιμη."
"The shipping label has been created.","Η ετικέτα αποστολής έχει δημιουργηθεί."
"The transaction ""%s"" (%s) is already closed.","Η συναλλαγή ""%s"" (%s) έχει ήδη κλείσει."
"The transaction ""%s"" cannot be captured yet.","Η συναλλαγή ""%s"" δεν μπορεί ακόμα να καταγραφεί."
"The value that you entered is not valid.","Η αξία που εισάγατε δεν είναι έγκυρη."
"There are no billing agreements yet.","Δεν υπάρχουν ακόμα συμφωνίες χρέωσης."
"There are no printable documents related to selected orders.","Δεν υπάρχουν εκτυπώσιμα αρχεία που σχετίζονται με τις επιλεγμένες παραγγελίες. "
"There are no shipping labels related to selected orders.","Δεν υπάρχουν ετικέτες αποστολής που σχετίζονται με τις επιλεγμένες παραγγελίες. "
"There are no shipping labels related to selected shipments.","Δεν υπάρχουν ετικέτες αποστολής που σχετίζονται με τις επιλεγμένες αποστολές. "
"There is no need to approve this payment.","Δεν υπάρχει καμία ανάγκη να εγκριθεί αυτή η πληρωμή."
"There is no need to deny this payment.","Δεν υπάρχει καμία ανάγκη να απορριφθεί αυτή η πληρωμή."
"There is no update for the payment.","Δεν υπάρχει ενημέρωση για την πληρωμή."
"This message will be shown in shopping cart when subtotal after discount less than minimum amount.","Το μήνυμα θα φανεί στο καλάθι αγορών όταν το μερικό σύνολο μετά την έκπτωση είναι μικρότερο από το ελάχιστο ποσό."
"This operation requires an existing transaction object.","Αυτή η λειτουργία απαιτεί ένα υπάρχων αντικείμενο συναλλαγής."
"This order contains (%s) items and therefore cannot be edited through the admin interface at this time, if you wish to continue editing the (%s) items will be removed, the order will be canceled and a new order will be placed.","Αυτή η παραγγελία περιέχει (%s) είδη και εντούτοις δεν μπορεί να επεξεργαστεί αυτή τη στιγμή από το διαχειριστικό περιβάλλον, αν θελήσετε να συνεχίσετε την επεξεργασία, τα (%s) είδη θα διαγραφούν, η παραγγελία θ'ακυρωθεί και μια νέα παραγγελία θα πάρει τη θέση της."
"This order no longer exists.","Αυτή η παραγγελία δεν υπάρχει πλέον."
"This product does not have any configurable options","Αυτό το προϊόν δεν έχει κάποιες διαμορφωμένες επιλογές "
"This profile state cannot be changed to ""%s"".","Η κατάσταση του προφίλ δεν μπορεί να αλλαχτεί σε ""%s""."
"This will create an offline refund. To create an online refund, open an invoice and create credit memo for it. Do you wish to proceed?","Αυτό θα δημιουργήσει μία εκτός σύνδεσης-offline επιστροφή χρημάτων. Για να δημιουργηθεί σε σύνδεση-online επιστροφή, ανοίγετε ένα τιμολόγιο και δημιουργείτε ένα πιστωτικό σημείωμα γι'αυτό. Επιθυμείτε να συνεχίσετε;"
"Tier Pricing","Τιμολόγηση Πολλαπλών Τεμαχίων(Tier)"
"Title","Τίτλος"
"To","Σε"
"To Name","Στο Όνομα"
"To:","Στο:"
"Total","Σύνολο"
"Total %d product(s)","Σύνολο %d προϊόντος(ων)"
"Total (ex)","Σύνολο (μη συμπ.)"
"Total (inc)","Σύνολο (συμπ.)"
"Total Due","Σύνολο Ωφειλών"
"Total Invoiced","Σύνολο Τιμολόγησης"
"Total Invoiced Paid","Σύνολο Πληρωμένων Τιμολογήσεων"
"Total Invoiced VS Paid Report","Σύνολο Τιμολογήσεων έναντι Αναφοράς Πληρωμών"
"Total Invoiced not Paid","Σύνολο μη Πληρωμένων Τιμολογήσεων"
"Total Ordered Report","Αναφορά Σύνολου Παραγγελθέντων"
"Total Paid","Σύνολο Καταβαλλόμενων Πληρωμών"
"Total Qty","Συνολική Ποσ."
"Total Refund","Σύνολο Επιστροφών"
"Total Refunded","Σύνολο που Επιστράφηκε"
"Total Refunded Report","Αναφορά Συνόλου Επιστροφών Χρημάτων"
