"One or more media files failed to be synchronized during the media storages syncronization process. Refer to the log file for details.",""
"One or more of the Cache Types are invalidated:",""
"Online Customers","Συνδεδεμένοι Πελάτες"
"Only Once (version upgrade)",""
"Only attributes with scope ""Global"", input type ""Dropdown"" and Use To Create Configurable Product ""Yes"" are available.","Μόνο χαρακτηριστικά με εμβέλεια ""Καθολική"", τύπο εισαγωγής ""Dropdown"" και ""Ναι"" στο Χρησιμοποιήστε για να Δημιουργήσετε Διαμορφώσιμο Προϊόν είναι διαθέσιμα."
"Only mapped fields","Μόνο χαρτογραφημένα πεδία"
"Optional","Προαιρετικό"
"Options","Επιλογές"
"Options is required","Οι Επιλογές Απαιτούνται"
"Order","Παραγγελία"
"Order #%s","Παραγγελία #%s"
"Order #%s (%s)","Παραγγελία #%s (%s)"
"Order Created Date",""
"Order ID","Αριθμός ID Παραγγελίας"
"Order Totals","Σύνολα Παραγγελίας"
"Order Updated Date",""
"Order Updated Date report is real-time, does not need statistics refreshing.",""
"Orders","Παραγγελίες"
"Original Magento attribute names in first row:","Προτότυπα ονόματα χαρακτηριστικών του Magento στη πρώτη γραμμή:"
"Out of stock","Εκτός αποθέματος"
"PDT (Payment Data Transfer) Only",""
"Package Extensions","Επεκτάσεις Πακέτων"
"Pages","Σελίδες"
"Parent Product Thumbnail","Thumbnail Προϊόντος Γονέα"
"Parent Transaction ID","Κωδικός ID Μητρικής Συναλλαγής "
"Passive mode","Παθητική κατάσταση"
"Password","Κωδικός"
"Password Confirmation","Επιβεβαίωση Κωδικού"
"Password confirmation must be same as password.",""
"Password must be at least of %d characters.",""
"Password must include both numeric and alphabetic characters.",""
"Password:","Κωδικός:"
"Path:","Διαδρομή:"
"Payment method instance is not available.",""
"Payment method is not available.",""
"Payment method must be specified.",""
"Pending Reviews","Αξιολογήσεις σε Αναμονή"
"Pending Tags","Εκκρεμής Ετικέτες"
"Per Item","Ανά Είδος"
"Per Order","Ανά Παραγγελία"
"Percent","Τοις Εκατό"
"Performed At","Επιτελέστηκε Στο"
"Period","Περίοδος"
"Permanent (301)",""
"Permissions","Δικαιώματα"
"Personal Information","Προσωπικές Πληροφορίες"
"Phone:","Τηλέφωνο:"
"Please Select",""
"Please confirm site switching. All data that hasn\'t been saved will be lost.",""
"Please enter 6 or more characters.","Παρακαλούμε εισάγετε 6 ή περισσότερους χαρακτήρες."
"Please enter a number greater than 0 in this field.","Παρακαλούμε εισάγετε έναν αριθμό μεγαλύτερο του 0 για αυτό το πεδίο."
"Please enter a valid $ amount. For example $100.00.","Παρακαλούμε εισάγετε ένα έγκυρο ποσό $. Για παράδειγμα $100.00."
"Please enter a valid URL. For example http://www.example.com or www.example.com","Παρακαλούμε εισάγετε μια έγκυρη διεύθυνση URL. Για παράδειγμα http://www.example.com ή www.example.com"
"Please enter a valid URL. http:// is required","Παρακαλούμε εισάγετε μια έγκυρη διεύθυνση URL. Το http:// είναι απαραίτητο"
"Please enter a valid credit card number.","Παρακαλούμε εισάγετε έναν έγκυρο αριθμό πιστωτικής κάρτας."
"Please enter a valid date.","Παρακαλούμε εισάγετε μια έγκυρη ημερομηνία."
"Please enter a valid email address. For example johndoe@domain.com.","Παρακαλούμε εισάγετε μια έγκυρη διεύθυνση email. Για παράδειγμα johndoe@domain.com."
"Please enter a valid email.",""
"Please enter a valid number in this field.","Παρακαλούμε εισάγετε έναν έγκυρο αριθμό σε αυτό το πεδίο."
"Please enter a valid phone number. For example (123) 456-7890 or 123-456-7890.","Παρακαλούμε εισάγετε έναν έγκυρο αριθμό τηλεφώνου. Για παράδειγμα (123) 456-7890 ή 123-456-7890."
"Please enter a valid social security number. For example 123-45-6789.","Παρακαλούμε εισάγετε έναν έγκυρο αριθμό κοινωνικής ασφάλισης. Για παράδειγμα 123-45-6789."
"Please enter a valid value from list","Παρακαλούμε εισάγετε μια έγκυρη τιμή από τη λίστα"
"Please enter a valid value, ex: 10,20,30","Παρακαλούμε εισάγετε μια έγκυρη τιμή, πχ: 10,20,30"
"Please enter a valid zip code.","Παρακαλούμε εισάγετε έναν έγκυρο Ταχυδρομικό Κωδικό."
"Please enter a valid zip code. For example 90602 or 90602-1234.","Παρακαλούμε εισάγετε έναν έγκυρο Ταχυδρομικό Κωδικό. Για παράδειγμα 90602 ή 90602-1234."
"Please enter another credit card number to complete your purchase.",""
"Please enter password",""
"Please enter password to confirm rollback.",""
"Please enter valid password.","Παρακαλούμε εισάγετε έναν έγκυρο κωδικό."
"Please make sure that all global admin search modules are installed and activated.","Παρακαλούμε βεβαιωθείτε πως όλα τα καθολικά αρθρώματα διαχείρισης αναζήτησης είναι εγκατεστημένα και έχουν ενεργοποιηθεί."
"Please make sure that your changes were saved before running the profile.","Παρακαλούμε βεβαιωθείτε πως οι αλλαγές σας έχουν αποθηκευθεί πριν τρέξετε το προφίλ."
"Please make sure your passwords match.","Παρακαλούμε βεβαιωθείτε πως οι κωδικοί σας είναι ίδιοι."
"Please select State/Province.","Παρακαλούμε επιλέξτε Νομό/Δήμο."
"Please select a customer.",""
"Please select a store.",""
"Please select an option.","Παρακαλούμε κάντε μια επιλογή."
"Please select catalog searches.",""
"Please select customer(s).",""
"Please select message(s).",""
"Please select one of the above options.","Παρακαλούμε επιλέξτε μία από τις παραπάνω επιλογές."
"Please select one of the options.","Παρακαλούμε επιλέξτε μία από τις επιλογές."
"Please select review(s).",""
"Please select tag(s).",""
"Please specify backup creation options",""
"Please specify the admin custom URL.",""
"Please try to logout and sign in again.",""
"Please type the letters from the image:","Παρακαλούμε πληκτρολογήστε τα γράμματα της εικόνας:"
"Please use in this field only ""a-z,0-9,_"".","Παρακαλούμε χρησιμοποιήστε μόνο ""aA-zZαΑ-ωΩ,0-9,_"" σε αυτό το πεδίο."
"Please use letters only (a-z) in this field.","Παρακαλούμε χρησιμοποιήστε μόνο γράμματα (aA-zZαΑ-ωΩ) σε αυτό το πεδίο."
"Please use numbers only in this field. Please avoid spaces or other characters such as dots or commas.","Παρακαλούμε χρησιμοποιήστε μόνο αριθμούς σε αυτό το πεδίο. Παρακαλούμε αποφύγετε κενά ή άλλους χαρακτήρες όπως τελείες ή κόμματα."
"Please use only letters (a-z or A-Z), numbers (0-9) or spaces in this field.",""
"Please use only letters (a-z) or numbers (0-9) only in this field. No spaces or other characters are allowed.","Παρακαλούμε χρησιμοποιήστε μόνο γράμματα (aA-zZαΑ-ωΩ) ή αριθμούς (0-9) μόνο σε αυτό το πεδίο. Δεν επιτρέπονται κενά ή άλλοι χαρακτήρες."
"Please use only letters (a-z) or numbers (0-9) or spaces and # only in this field.","Παρακαλούμε χρησιμοποιήστε μόνο γράμματα (aA-zZαΑ-ωΩ) ή αριθμούς (0-9) ή κενά και # μόνο σε αυτό το πεδίο."
"Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, 2006.","Παρακαλούμε χρησιμοποιήστε αυτή τη μορφή ημερομηνίας: ηη/μμ/χχχχ. Για παράδειγμα 17/03/2006 για τη 17η Μαρτίου, 2006."
"Please wait while the indexes are being refreshed.",""
"Please wait, loading...","Παρακαλούμε περιμένετε, γίνετε φόρτωση..."
"Please wait...","Παρακαλούμε περιμένετε..."
"Please, add some answers to this poll first.",""
"Please, select ""Visible in Stores"" for this poll first.",""
"Poll Manager","Διαχείριση Δημοψηφισμάτων"
"Polls","Polls"
"Popular","Δημοφιλείς"
"Position","Θέση"
"Position of Watermark for %s","Θέση Υδατογραφήματος για %s"
"Pregenerated configurable swatches image files.",""
"Pregenerated product images files.",""
"Prev. month (hold for menu)","Προηγ. Μήνας (κρατήστε για λίστα) "
"Prev. year (hold for menu)","Προηγ. έτος (κρατήστε για λίστα) "
"Preview","Προεπισκόπηση"
"Preview Template","Προεπισκόπηση Προτύπου(Template)"
"Price","Τιμή"
"Price alert subscription was saved.",""
"Price:","Τιμή:"
"Processed <strong>%s%% %s/%d</strong> records","Επεξεργάστηκαν <strong>%s%% %s/%d</strong> εγγραφές"
"Product","Προϊόν"
"Product Name","Όνομα Προϊόντος"
"Product Reviews","Αξιολογήσεις Προϊόντος"
"Product Tax Classes","Φορολογικές Κλάσεις Προϊόντος"
"Product Thumbnail Itself","Thumbnail Προϊόντος"
"Product is not loaded.",""
"Product:",""
"Products","Προϊόντα"
"Products Bestsellers Report","Αναφορά Προϊόντων με τις Μεγαλύτερες Πωλήσεις"
"Products Most Viewed Report",""
"Products Ordered","Παραγγελμένα Προϊόντα"
"Products in Carts",""
"Profile Action","Ενέργεια Προφίλ"
"Profile Actions XML","XML Ενεργειών του Προφίλ"
"Profile Direction","Κατεύθυνση του Προφίλ"
"Profile History","Ιστορικό του Προφίλ"
"Profile Information","Πληροφορίες του Προφίλ"
"Profile Name","Όνομα Προφίλ"
"Profile Payments",""
"Profile Schedule",""
"Profile Wizard","Γρήγορη Δημιουργία Προφίλ"
"Profiles","Προφίλ"
"Promo","Προβολή"
"Promotions","Προσφορές/Διαφημίσεις"
"Purchased Item","Αγορασμένο Είδος"
"Put store on the maintenance mode while backup creation",""
"Put store on the maintenance mode while rollback processing",""
"Quantity","Ποσότητα"
"Queue Refresh",""
"Queued... Cancel",""
"REST Roles",""
"Radio Buttons","Πλήκτρα Δέκτη"
"Rates","Συντελεστές"
"Read details",""
"Rebuild",""
"Rebuild Catalog Index",""
"Rebuild Flat Catalog Category",""
"Rebuild Flat Catalog Product",""
"Recent Orders","Πρόσφατες Παραγγελίες"
"Recent statistics have been updated.",""
"Recurring Profile View",""
"Recursive Dir",""
"Redirect","Αναδρομολόγηση"
"Reference",""
"Reference ID","ID Αναφοράς"
"Refresh","Ανανέωση"
"Refresh Now*",""
"Refresh Statistics","Ανανέωση Στατιστικών"
"Region/State","Νομός/Δήμος"
"Regular Price:","Κανονική Τιμή:"
"Reject","Απόρριψη"
"Reject token authorization Pop Up for admin","Αναδυόμενο παράθυρο Απόρριψης έγκρισης διακριτικού για διαχειριστή"
"Reject token authorization for admin","Απόρριψη έγκρισης διακριτικού για διαχειριστή"
"Rejection Of Authorization","Απόρριψη της Έγκρισης"
"Release","Κυκλοφορία"
"Release Stability","Σταθερότητα Κυκλοφορίας"
"Release Version","Έκδοση"
"Reload captcha","Επαναφόρτωση captcha"
"Remote FTP","Απομακρυσμένο FTP"
"Remove","Αφαίρεση"
"Reports","Αναφορές"
"Request Path","Αίτηση Διαδρομής"
"Required","Υποχρεωτικό"
"Reset","Reset"
"Reset Filter","Καθαρισμός Φίλτρου"
"Reset Password",""
"Reset a Password","Επαναφέρατε ένα Μυστικό κωδικό "
"Resize","Αλλαγή Μεγέθους"
"Resource Access","Πρόσβαση Πόρου"
"Resources","Πόροι"
"Results","Αποτελέσματα"
"Retrieve Password","Ανάκτηση Κωδικού"
"Return Html Version","Επιστροφή Html Έκδοσης"
"Revenue","Εισόδημα"
"Reviews","Αξιολογήσεις"
"Reviews and Ratings","Αξιολογήσεις και Βαθμολογήσεις"
"Rewrite Rules",""
"Role ID","ID Ρόλου"
"Role Info","Πληρ. Ρόλου"
"Role Information","Πληροφορίες Ρόλου"
"Role Name","Όνομα Ρόλου"
"Role Resources","Πόροι Ρόλου"
"Role Users","Χρήστες Ρόλου"
"Roles","Ρόλοι"
"Roles Resources","Πόροι Ρόλων"
"Root Category","Βασική Κατηγορία"
"Rotate CCW","Περιστροφή Αριστερόστροφα"
"Rotate CW","Περιστροφή Δεξιόστροφα"
"Run","Εκτέλεση"
"Run Profile","Εκτέλεση Προφίλ"
"Run Profile Inside This Window","Εκτέλεση του Προφίλ μέσα σε αυτό το Παράθυρο"
"Run Profile in Popup",""
"Running... Kill",""
"SKU","SKU"
"SKU:","SKU:"
"SSL Error: Invalid or self-signed certificate","Σφάλμα SSL: Άκυρο η αυτο-υπογραμμένο πιστοποιητικό"
"Sales","Πωλήσεις"
"Sales Report","Αναφορά Πωλήσεων"
"Samples",""
"Save","Αποθήκευση"
"Save & Generate",""
"Save Account","Αποθήκευση Λογαριασμού"
"Save Cache Settings",""
"Save Config","Αποθήκευση Ρυθμίσεων"
"Save Currency Rates","Αποθήκευση Ισοτιμίας Νομισμάτων"
"Save Profile","Αποθήκευση Προφίλ"
"Save Role","Αποθήκευση Ρόλου"
"Save Template","Αποθήκευση Προτύπου(Template)"
"Save User","Αποθήκευση Χρήστη"
"Save and Continue Edit","Αποθήκευση και Συνέχιση Επεξεργασίας"
"Search","Αναζήτηση"
"Search Index",""
"Search Term","Όρος Αναζήτησης"
"Search Terms","Όροι Αναζήτησης"
"Select","Επιλογή"
"Select All","Επιλογή Όλων"
"Select Category",""
"Select Date","Επιλογή Ημερομηνίας"
"Select Range","Επιλογή διαστήματος"
"Select date","Επιλογή Ημ/νίας"
"Selected allowed currency ""%s"" is not available in installed currencies.",""
"Selected base currency is not available in installed currencies.",""
"Selected default display currency is not available in allowed currencies.",""
"Selected default display currency is not available in installed currencies.",""
"Self-assigned roles cannot be deleted.",""
"Sender","Αποστολέας"
"Separate Email",""
"Shipment #%s comment added","Αποστολή παραγγελίας #%s προστέθηκε σχόλιο"
"Shipment #%s created","Αποστολή παραγγελίας #%s δημιουργήθηκε"
"Shipment Comments","Σχόλια Αποστολής Παραγγελίας"
"Shipment History","Ιστορικό Αποστολής Παραγγελίας"
"Shipments","Αποστολές Παραγγελιών"
"Shipping","Αποστολή Παραγγελίας"
"Shipping Address","Διεύθυνση Αποστολής Παραγγελίας"
"Shipping Address: ",""
"Shipping Origin",""
"Shipping Price","Κόστος Αποστολής Παραγγελίας"
"Shipping address selection is not applicable",""
"Shipping method must be specified.",""
"Shipping method selection is not applicable",""
"Shopping Cart","Καλάθι Αγορών"
"Shopping Cart Price Rules","Κανόνες Τιμών Καλαθιού Αγορών"
"Shopping Cart from %s","Καλάθι Αγορών από %s"
"Show By",""
"Show Report For:",""
"Show Reviews",""
"Sitemap Information","Πληροφορίες Χάρτη Ιστοχώρου(Sitemap)"
"Size for %s","Μέγεθος για %s"
"Skip Category Selection",""
"Some items in this order have different invoice and shipment types. You can create shipment only after the invoice is created.",""
"Some of the ordered items do not exist in the catalog anymore and will be removed if you try to edit the order.",""
"Sorry, this feature is coming soon...","Συγνώμη, αυτή η δυνατότητα θα είναι διαθέσιμη σύντομα..."
"Special Price:","Ειδική Τιμή:"
"Specific Countries","Συγκεκριμένες Χώρες"
"Specified","Καθορισμένο "
"Specified profile does not exist.","Το καθορισμένο προφίλ δεν υπάρχει."
"Spreadsheet Name:","Όνομα Λογιστικού Φύλλου:"
"Start Date","Ημερομηνία Έναρξης"
"Starting profile execution, please wait...","Έναρξη εκτέλεσης προφίλ, παρακαλούμε περιμένετε..."
"State/Province:","Νομός/Δήμος:"
"Static Blocks","Στατικά Τμήματα"
"Status","Κατάσταση"
"Status:","Κατάσταση:"
"Stock Quantity:","Ποσότητα Αποθεμάτων:"
"Stock notification was saved.",""
"Store","Κατάστημα"
"Store Email Addresses Section",""
"Store View","Όψη Καταστήματος"
"Store:","Κατάστημα:"
"Stores","Καταστήματα"
"Subject","Θέμα"
"Submit","Υποβολή"
"Subpackage cannot be conflicting.",""
"Subtotal","Μερικό Σύνολο"
"Switch/Solo/Maestro Only","Εναλλαγή / Μεμονωμένης /  Μόνο Κάρτας-Maestro "
"Symbol","Σύμβολο"
"Synchronization is required.",""
"Synchronization of media storages has been successfully completed.",""
"Synchronize","Συγχρονισμός "
"Synchronizing %s to %s",""
"Synchronizing...",""
"System","Σύστημα"
"System Section",""
"System busy",""
"Tags","Ετικέτες"
"Target Path","Διαδρομή Προορισμού"
"Tax","Φόρος"
"Tb","Tb"
"Template","Πρότυπο(Template)"
"Template Content","Περιεχόμενο Προτύπου(Template)"
"Template Information","Πληροφορία Προτύπου"
"Template Name","Όνομα Προτύπου"
"Template Styles","Ύφος Προτύπου(Template)"
"Template Subject","Θέμα Προτύπου"
"Template Type","Τύπος Προτύπου"
"Temporary (302)",""
"Terms and Conditions","Όροι και Προϋποθέσεις"
"Text","Κείμενο"
"The Catalog Rewrites were refreshed.",""
"The CatalogInventory Stock Status has been rebuilt.",""
"The Comment Text field cannot be empty.",""
"The Flat Catalog Product was rebuilt",""
"The JavaScript/CSS cache has been cleaned.",""
"The JavaScript/CSS cache has been cleared.",""
"The Layered Navigation indexing has been queued.",""
"The Layered Navigation indexing queue has been canceled.",""
"The Layered Navigation indices were refreshed.",""
"The Layered Navigation process has been queued to be killed.",""
"The Magento cache storage has been flushed.",""
"The URL Rewrite has been deleted.",""
"The URL Rewrite has been saved.",""
"The account has been saved.",""
"The archive can be uncompressed with <a href=""%s"">%s</a> on Windows systems",""
"The attribute set has been removed.",""
"The backup's creation process will take time.",""
"The billing agreement has been canceled.",""
"The billing agreement has been deleted.",""
"The cache storage has been flushed.",""
"The carrier needs to be specified.",""
"The catalog index has been rebuilt.",""
"The catalog rewrites have been refreshed.",""
"The configurable swatches image cache was cleaned.",""
"The configuration has been saved.",""
"The credit memo has been canceled.",""
"The credit memo has been created.",""
"The credit memo has been voided.",""
"The custom variable has been deleted.",""
"The custom variable has been saved.",""
"The customer has been deleted.",""
"The customer has been saved.",""
"The design change has been deleted.",""
"The design change has been saved.",""
"The email address is empty.",""
"The email template has been deleted.",""
"The email template has been saved.",""
"The flat catalog category has been rebuilt.",""
"The group node name must be specified with field node name.",""
"The image cache was cleaned.",""
"The image cache was cleared.",""
"The invoice and shipment have been created.",""
"The invoice and the shipment  have been created. The shipping label cannot be created at the moment.",""
"The invoice has been canceled.",""
"The invoice has been captured.",""
"The invoice has been created.",""
"The invoice has been voided.",""
"The invoice no longer exists.",""
"The item %s (SKU %s) does not exist in the catalog anymore.",""
"The order does not allow creating an invoice.",""
"The order no longer exists.",""
"The poll has been deleted.",""
"The poll has been saved.",""
"The profile has been deleted.",""
"The profile has been saved.",""
"The profile has been updated.","Το προφίλ έχει ενημερωθεί."
"The profile has no changes.","Το προφίλ δεν έχει καθόλου αλλαγές."
"The profile you are trying to save no longer exists",""
"The rating has been deleted.",""
"The rating has been saved.",""
"The role has been deleted.",""
"The role has been saved.",""
"The role has been successfully saved.",""
"The search index has been rebuilt.",""
"The shipment has been created.",""
"The shipment has been sent.",""
"The shipping label has been created.","Η ετικέτα αποστολής έχει δημιουργηθεί."
"The tag has been deleted.","Η ετικέτα έχει διαγραφεί."
"The tag has been saved.",""
"The transaction details have been updated.",""
"The user has been deleted.",""
"The user has been saved.",""
"Themes JavaScript and CSS files combined to one file.",""
"There is an error in one of the option rows.",""
"This Account is",""
"This Email template no longer exists.",""
"This Role no longer exists",""
"This Role no longer exists.",""
"This account is","Ο λογαριασμός είναι"
"This account is inactive.",""
"This action cannot be undone.",""
"This attribute set does not have attributes which we can use for configurable product",""
"This attribute shares the same value in all the stores","Αυτό το χαρακτηριστικό μοιράζεται την ίδια τιμή σε όλα τα καταστήματα"
"This is a demo store. Any orders placed through this store will not be honored or fulfilled.","Αυτό είναι ένα demo κατάστημα. Οποιαδήποτε παραγγελία μέσα σε αυτό το κατάστημα δεν θα εκτελείται ή δεν θα παραδίδεται"
"This is a required field.","Αυτό είναι ένα υποχρεωτικό πεδίο."
"This product is currently disabled.",""
"This report depends on timezone configuration. Once timezone is changed, the lifetime statistics need to be refreshed.",""
"This section is not allowed.",""
"This user no longer exists.",""
"Time","Χρόνος"
"Time selection:","Επιλογή Ώρας:"
"Time:","Ώρα:"
"Timeout limit for response from synchronize process was reached.",""
"To","Εώς"
"To cancel pending authorizations and release amounts that have already been processed during this payment, click Cancel.",""
"To use PayPal Payflow Link, you must configure your PayPal Payflow Link account on the PayPal website.",""
"To use PayPal Payments Advanced, you must configure  your PayPal Payments Advanced account on the PayPal website.",""
"Toggle Editor","Ενεργοποίηση/Απενεργοποίηση επεξεργαστή"
"Tools","Εργαλεία"
"Top 5 Search Terms","5 Δημοφιλέστεροι Όροι Αναζήτησης"
"Total","Σύνολο"
"Total Invoiced","Σύνολο Τιμολόγησης"
"Total Order Amount","Συνολικό Ποσό Παραγγελίας"
"Total Refunded","Σύνολο Επιστροφών"
"Total of %d record(s) have been deleted.","Το Σύνολο των %d εγγραφών(ης) έχουν διαγραφεί."
"Total of %d record(s) have been updated.","Το Σύνολο των %d εγγραφών(ης) έχουν αποθηκευτεί."
"Total of %d record(s) were canceled.",""
"Total of %d record(s) were deleted",""
"Total of %d record(s) were deleted.",""
"Total of %d record(s) were updated","Το Σύνολο των %d εγγραφών(ης) έχουν ανανεωθεί"
"Total of %d record(s) were updated.",""
"Track Order","Παρακολούθηση Παραγγελίας"
"Track this shipment","Παρακολούθηση αυτής της απόστολής"
"Tracking number %s for %s assigned","Αριθμός παρακολούθησης %s για %s εκχωρήθηκε"
"Tracking number cannot be empty.",""
"Transaction Data",""
"Transaction Details",""
"Transaction ID","Κωδικός ID Συναλλαγής"
"Transaction Type","Τύπος Συναλλαγής"
"Transactional Emails","Email συναλλαγών"
"Transactions","Συναλλαγές"
"Type","Τύπος"
"Type:","Τύπος:"
"URL Rewrite",""
"URL Rewrite Information",""
"URL Rewrite Management","Διαχείριση Ξαναεγγραμμένων URL"
"Unable to cancel the credit memo.",""
"Unable to find a Email Template to delete.",""
"Unable to find a poll to delete.",""
"Unable to find a tag to delete.",""
"Unable to find a user to delete.",""
"Unable to initialize import model","Αδυναμία αρχικοποίησης του μοντέλου εισαγωγής"
"Unable to refresh lifetime statistics.",""
"Unable to refresh recent statistics.",""
"Unable to save the cron expression.","Αδύνατο να αποθηκευτεί η παράσταση cron.  "
"Unable to save the invoice.",""
"Unable to send the invoice email.",""
"Unable to send the shipment email.",""
"Unable to update transaction details.",""
"Unable to void the credit memo.",""
"Unknown","Άγνωστο"
"Unlimited","Απεριόριστο"
"Update","Ενημέρωση"
"Updated At","Ενημερώθηκε Την"
"Upload File","Φόρτωση Αρχείου"
"Upload Files","Φόρτωση Αρχείων"
"Upload HTTP Error","HTTP Σφάλμα φόρτωσης"
"Upload I/O Error","I/O Σφάλμα φόρτωσης"
"Upload Security Error","Σφάλμα Ασφαλείας κατά τη φόρτωση"
"Upload import file","Φόρτωση αρχείου εισαγωγής"
"Uploaded file is larger than %.2f kilobytes allowed by server",""
"Use All Available Attributes",""
"Use Config Settings","Χρήση Ρυθμίσεων Διαμόρφωσης"
"Use Default",""
"Use Default Value","Χρήση Προκαθορισμένης Τιμής"
"Use Default Variable Values",""
"Use FTP Connection",""
"Use Website",""
"Used Currently For",""
"Used as Default For",""
"User Email","Email Χρήστη"
"User ID","ID Χρήστη"
"User Info","Πληρ. Χρήστη"
"User Information","Πληροφορίες Χρήστη"
"User Name","Όνομα Χρήστη"
"User Name is required field.",""
"User Name:","Όνομα Χρήστη:"
"User Password","Κωδικός Χρήστη"
"User Role","Ρόλος Χρήστη"
"User Roles","Ρόλοι Χρήστη"
"User Roles Information","Πληροφορίες Ρόλων Χρήστη"
"User Type Resources",""
"User name","Όνομα χρήστη"
"Users","Χρήστες"
"VAT Number is Invalid",""
"VAT Number is Valid",""
"Validation Results",""
"Value","Αξία - Τιμή"
"Value Delimiter:","Οριοθέτηση Τιμής:"
"Variable","Μεταβλητή"
"Variable Code",""
"Variable HTML Value",""
"Variable ID",""
"Variable Name",""
"Variable Plain Value",""
"Verifier code: %s","Κωδικός Ελεγκτή: %s "
"View Actions XML","XML Ενεργειών Όψεων"
"View Full Size",""
"View Memo",""
"View Memo for #%s",""
"View Shipment",""
"View Statistics For:",""
"Visibility:","Ορατότητα:"
"Warning",""
"Warning! Empty value can cause problems with CSV format.",""
"Warning!\r\nThis action will remove this user from already assigned role\r\nAre you sure?",""
"Warning!\r\nThis action will remove those users from already assigned roles\r\nAre you sure?",""
"Warning: Please do not close the window during importing/exporting data",""
"Watermark File for %s","Αρχείο Υδατογραφήματος για %s"
"We appreciate our merchants\' feedback, please <a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">take our survey</a> to provide insight on the features you would like included in Magento. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">Remove this notification</a>",""
"We\'re in our typing table, coding away more features for Magento. Thank you for your patience.",""
"Web Section",""
"Web Services",""
"Web services",""
"Website","Ιστότοπος"
"What is this?","Τί είναι αυτό;"
"Wishlist Report","Αναφορά Λίστας Επιθυμητών"
"Wishlist item is not loaded.",""
"Wrong account specified.",""
"Wrong billing agreement ID specified.","Προσδιορίστηκε λάθος κωδικός ID συμφωνίας χρέωσης."
"Wrong column format.",""
"Wrong newsletter template.","Λανθασμένο πρότυπο-template δελτίου νέων."
"Wrong quote item.",""
"Wrong tab configuration.",""
"Wrong tag was specified.",""
"Wrong transaction ID specified.",""
"XML","XML"
"XML data is invalid.",""
"XML object is not instance of ""Varien_Simplexml_Element"".",""
"YTD","ΧΜΣ"
"Year","Έτος"
"Yes","Ναι"
"Yes (301 Moved Permanently)",""
"Yes (302 Found)",""
"Yes (only price with tax)","Ναι (μόνο τιμή με φόρο)"
"You cannot delete your own account.",""
"You have %s unread message(s).",""
"You have %s unread message(s). <a href=""%s"">Go to messages inbox</a>.",""
"You have %s, %s and %s unread messages. <a href=""%s"">Go to messages inbox</a>.",""
"You have logged out.",""
"You have not enough permissions to use this functionality.",""
"You must have JavaScript enabled in your browser to utilize the functionality of this website.","Θα πρέπει να έχετε ενεργοποιημένη τη Javascript στον περιηγητή σας για να χρησιμοποιηθεί η λειτουργικότητα αυτής της ιστοσελίδας."
"You need to specify order items.",""
"You will need to wait when the action ends.",""
"Your answers contain duplicates.","Οι απαντήσεις σας περιέχουν διπλότυπα."
"Your password has been updated.",""
"Your password reset link has expired.",""
"Your server PHP settings allow you to upload files not more than %s at a time. Please modify post_max_size (currently is %s) and upload_max_filesize (currently is %s) values in php.ini if you want to upload larger files.",""
"Your web server is configured incorrectly. As a result, configuration files with sensitive information are accessible from the outside. Please contact your hosting provider.",""
"Zip/Postal Code","Τ. Κ. "
"Zip/Postal Code:","Τ. Κ.:"
"[ deleted ]","[ διαγραμμένο ]"
"[GLOBAL]",""
"[STORE VIEW]","[ ΌΨΗ ΚΑΤΑΣΤΉΜΑΤΟΣ ] "
"[WEBSITE]",""
"b","b"
"close",""
"critical","κρίσιμο"
"example: ""sitemap/"" or ""/"" for base path (path must be writeable)",""
"example: sitemap.xml",""
"failed","απέτυχε"
"from","από"
"major","υψηλή"
"minor","χαμηλή"
"notice","ειδοποίηση"
"store(%s) scope","εμβέλεια καταστήματος(%s)"
"successful","επιτυχής"
"to","εώς"
"website(%s) scope","Εμβέλεια ιστότοπου(%s)"
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. It is highly recommended to change this value in your Magento <a href=""%s"">configuration</a>.",""
