"The password must have at least 6 characters. Leading or trailing spaces will be ignored.","Ο μυστικός κωδικός πρέπει να έχει τουλάχιστον 6 χαρακτήρες. Τα κενά που προηγούνται ή αφήνονται θα αγνοούνται."
"The suffix that goes after name (Jr., Sr., etc.)","Το επίθεμα που πηγαίνει μετά το όνομα "
"The title that goes before name (Mr., Mrs., etc.)","Ο τίτλος που πηγαίνει πριν το όνομα (Κος, Κα, κλπ)"
"There are no items in customer's wishlist at the moment","Αυτή τη στιγμή δεν υπάρχει κανένα είδος στη λίστα επιθυμητών του πελάτη"
"There are no items in customer\'s shopping cart at the moment","Αυτή τη στιγμή δεν υπάρχει κανένα είδος στο καλάθι αγορών του πελάτη"
"There is already an account with this email address. If you are sure that it is your email address, <a href=""%s"">click here</a> to get your password and access your account.","Υπάρχει ήδη λογαριασμός με αυτό το email. Αν είστε σίγουροι ότι αυτό είναι δικό σας email, <a href=""%s"">Πατήστε εδώ</a> για να λάβετε τον μυστικό σας κωδικό και την πρόσβαση στο λογαριασμό σας. "
"There was an error validating the VAT ID.","Προέκυψε σφάλμα κατά τον έλεγχο του Α.Φ.Μ."
"There was an error validating the VAT ID. The customer would belong to Customer Group %s.","Προέκυψε σφάλμα κατά τον έλεγχο του Α.Φ.Μ. Ο πελάτης θα ανήκε στην Ομάδα Πελατών %s."
"This account is not confirmed.","Αυτός ο λογαριασμός δεν επιβεβαιώθηκε."
"This customer email already exists","Αυτή η διεύθυνση ηλεκτρονικού ταχυδρομείου-email του πελάτη υπάρχει ήδη"
"This customer has no saved addresses.","Ο πελάτης δεν έχει αποθηκεύσει καμία διεύθυνση."
"This email does not require confirmation.","Αυτή η διεύθυνση ηλεκτρονικού ταχυδρομείου-email δεν απαιτεί επιβεβαίωση."
"This email will be sent instead of default welcome email, after account confirmation.","Αυτό το email θα σταλεί αντί το προεπιλεγμένο email καλωσορίσματος, μετά την επιβεβαίωση του λογαριασμού."
"This is My Default %s Address","Αυτή είναι η Προεπιλεγμένη %s Διεύθυνση"
"To Cart","Στο Καλάθι"
"To show VAT number on frontend, set Show VAT Number on Frontend option to Yes.","Για να εμφανιστεί ο Α.Φ.Μ. στο κατάστημα, επιλέξτε Ναι στο πεδίο Εμφάνιση Α.Φ.Μ. στο Κατάστημα"
"Total","Σύνολο"
"Type","Τύπος"
"Unknown","Άγνωστο"
"Unsubscribe from Newsletter","Διαγραφή από το Δελτίο Νέων"
"Update","Ανανέωση"
"Update customer address data","Ανανέωση δεδομένων διεύθυνσης του Πελάτη"
"Update customer data","Ανανέωση δεδομένων του Πελάτη"
"Use as My Default %s Address","Χρήση ως Προεπιλεγμένη %s Διεύθυνση"
"Use as My Default Billing Address","Χρήση ως Προεπιλεγμένη Διεύθυνση Χρέωσης"
"Use as My Default Shipping Address","Χρήση ως Προεπιλεγμένη Διεύθυνση Αποστολής"
"Use as my default billing address","Χρήση ως προεπιλεγμένη διεύθυνση χρέωσης"
"Use as my default shipping address","Χρήση ως προεπιλεγμένη διεύθυνση αποστολής"
"VAT Number","Α.Φ.Μ."
"VAT Request Date","Ημερομηνία Αίτησης Α.Φ.Μ."
"VAT Request Identifier","Αρ. Πρωτ/λου Αίτησης Α.Φ.Μ."
"Validate VAT Number","Έλεγχος Α.Φ.Μ,"
"Validate on Each Transaction","Έλεγχος Φ.Π.Α. σε κάθε συναλλαγή"
"Validation Error Group","Έλεγχος Συνόλου Λαθών"
"View","Προβολή"
"View Order","Σειρά Εμφάνισης"
"Visitor","Επισκέπτης"
"Visitors Only","Επισκέπτες Μόνο"
"Website","Ιστότοπος"
"Welcome Email","Email Καλωσορίσματος"
"Wishlist","Επιθυμητά"
"Wishlist - %d item(s)","Επιθυμητά - %d είδος(η)"
"Would you like to change the Customer Group for this order?","Θα θέλατε να αλλάξετε την Ομάδα Πελατών που ανήκετε, γι'αυτή την παραγγελία;"
"Wrong confirmation key.","Λάθος κωδικός επιβεβαίωσης."
"Wrong customer account specified.","Προσδιορίστηκε λάθος λογαριασμός Πελάτη."
"Wrong email.","Λάθος διεύθυνση ηλεκτρονικού ταχυδρομείου-email."
"Wrong transactional account email type","Λάθος τύπος email λογαριασμού συναλλαγής"
"YYYY","ΥΥΥΥ"
"Year","Έτος"
"You are currently not subscribed to any newsletter.","Αυτή τη στιγμή δεν είστε συνδρομητής σε κανένα δελτίο νέων."
"You are currently not subscribed to our newsletter.","Αυτή τη στιγμή δεν είστε συνδρομητής στο δελτίο νέων μας."
"You are currently subscribed to 'General Subscription'.","Αυτή τη στιγμή έχετε συνδρομή στις 'Γενικές Συνδρομές'."
"You are currently subscribed to our newsletter.","Αυτή τη στιγμή είστε συνδρομητής στο δελτίο νέων μας."
"You are now logged out","Αυτή τη στιγμή είστε αποσυνδεδεμένος"
"You have logged out and will be redirected to our homepage in 5 seconds.","Έχετε αποσυνδεθεί και θα μεταφερθείτε στην αρχική μας σελίδα σε 5 δευτερόλεπτα"
"You have no additional address entries in your address book.","Δεν έχετε άλλες διευθύνσεις στο βιβλίο διευθύνσεων σας."
"You have no additional entries in your address book.","Δεν έχετε άλλες εγγραφές στο βιβλίο διευθύνσεων σας."
"You have no default billing address in your address book.","Δεν έχετε μια προεπιλεγμένη διεύθυνση χρέωσης στο βιβλίο διευθύνσεων σας."
"You have no default entries in your address book.","Δεν έχετε άλλες προεπιλεγμένες εγγραφές στο βιβλίο διευθύνσεων σας."
"You have no default shipping address in your address book.","Δεν έχετε μια προεπιλεγμένη διεύθυνση αποστολής στο βιβλίο διευθύνσεων σας."
"You have not set a default billing address.","Δεν έχετε δηλώσει μία προεπιλεγμένη διεύθυνση χρέωσης."
"You have not set a default shipping address.","Δεν έχετε δηλώσει μία προεπιλεγμένη διεύθυνση αποστολής."
"You have placed no orders yet.","Δεν έχετε κάνει καμιά παραγγελία ακόμα."
"You have placed no products yet.","Δεν έχετε παραγγείλει κανένα προϊόν ακόμα."
"You will be charged tax.","Θα χρεωθείτε φόρο."
"You will not be charged tax.","Δεν θα χρεωθείτε φόρο."
"Your Tax ID cannot be validated.","Ο Α.Φ.Μ σας δεν εγκρίνεται."
"Your VAT ID was successfully validated.","Ο Α.Φ.Μ. σας έχει επιβεβαιωθεί με επιτυχία."
"Your account balance is: %s","Το οφειλόμενο υπόλοιπο σας είναι: %s"
"ZIP","Τ. Κ."
"ZIP/Post Code","Τ. Κ."
"Zip/Postal Code","Τ. Κ."
"n/a","δ/δ"
"or","ή"
